,xG,npxG,goals,xA,assists,key_passes,shots,xGChain,minutes,team_xGA,team_xG,opponent_xGA,opponent_xG,team_goals_conceded,team_goals_scored,saves,opponent_attack_strength,opponent_defense_strength,points
1396,0.09572531282901764,0.09572531282901764,0,0.35596275329589844,1,4,2,0.962230145931244,90,0.586972,1.15599,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1030.0,1110.0,5.0
6881,0.0757238045334816,0.0757238045334816,0,0.3049699664115906,0,2,1,0.462304025888443,90,0.119709,0.781855,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1110.0,1160.0,6.0
3959,0.0,0.0,0,0.0,0,0,0,0.0,90,0.49660299999999996,1.44849,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,3.0
5873,0.0,0.0,0,0.0,0,0,0,0.0,11,1.7760200000000002,1.4999200000000001,48.917532226070755,48.91667732084171,0.0,3.0,0.0,1130.0,1250.0,1.0
6945,0.009990520775318146,0.009990520775318146,0,0.07595343142747879,0,3,1,0.0935891643166542,90,1.87063,0.7993520000000001,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,2.0
6535,0.0,0.0,0,0.0,0,0,0,0.024052973836660385,32,2.28004,2.2770799999999998,48.917532226070755,48.91667732084171,3.0,2.0,0.0,1170.0,1290.0,1.0
6847,0.0,0.0,0,0.13693882524967196,0,1,0,0.13693882524967196,90,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
6546,0.0,0.0,0,0.0,0,0,0,0.0,40,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,0.0
5799,0.0,0.0,0,0.0,0,0,0,0.0,7,2.3578799999999998,0.603212,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
6174,0.0,0.0,0,0.0,0,0,0,0.0,17,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,0.0
6814,0.0,0.0,0,0.0,0,0,0,0.0,90,1.7201099999999998,0.43968100000000004,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1170.0,1290.0,0.0
6968,0.0,0.0,0,0.0,0,0,0,0.19834309816360474,90,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,4.0,1170.0,1290.0,8.0
6238,0.0,0.0,0,0.0,0,0,0,0.0,18,3.18765,0.9427260000000001,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,0.0
6645,0.0,0.0,0,0.0,0,0,0,0.07498659938573837,90,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,4.0,1130.0,1250.0,2.0
6955,0.0,0.0,0,0.11884616315364838,0,1,0,0.4308421909809113,90,1.5161,1.21783,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
204,1.2272257804870603,0.4660569727420807,1,0.14399509131908414,0,2,6,0.5784987211227417,90,0.945932,1.7477200000000002,48.917532226070755,48.91667732084171,0.0,2.0,0.0,1130.0,1250.0,12.0
6596,0.07675541192293167,0.07675541192293167,0,0.4140438139438629,0,1,2,0.038178492337465286,85,1.28824,1.06134,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
43,0.13037827610969546,0.13037827610969546,0,0.4068318009376526,0,2,1,0.903132975101471,90,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
50,0.31655460596084595,0.31655460596084595,1,0.06002546474337578,0,1,4,0.4694640934467316,90,1.5161,1.21783,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,7.0
6183,0.028760742396116257,0.028760742396116257,0,0.0,0,0,1,0.08111705631017685,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,0.0
5833,0.0,0.0,0,0.10341643542051317,0,1,0,0.5557783842086792,90,0.408109,0.742598,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1170.0,1290.0,1.0
6608,0.024052973836660385,0.024052973836660385,0,0.0,0,0,1,0.024052973836660385,19,2.28004,2.2770799999999998,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,1.0
6194,0.1847502291202545,0.1847502291202545,0,0.0,0,0,3,0.022995185106992718,90,1.4815,2.26022,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,1.0
6245,0.0,0.0,0,0.0,0,0,0,0.3306414783000946,90,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,6.0
6258,0.1465672105550766,0.1465672105550766,0,0.0,0,0,2,0.0,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,1.0
5745,0.05657908320426941,0.05657908320426941,0,0.0,0,0,1,0.13650743663311005,90,3.14372,1.05329,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
6937,0.10235214233398438,0.10235214233398438,0,0.0,0,0,1,0.210543230175972,90,1.7760200000000002,1.4999200000000001,48.917532226070755,48.91667732084171,3.0,3.0,0.0,1130.0,1250.0,4.0
5990,0.0,0.0,0,0.0,0,0,0,0.0,90,0.408109,0.742598,48.917532226070755,48.91667732084171,1.0,1.0,2.0,1170.0,1290.0,2.0
6977,0.0,0.0,0,0.0,0,0,0,0.0,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,2.0,1130.0,1250.0,1.0
6771,0.0,0.0,0,0.0,0,0,0,0.13693882524967196,79,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,2.0
6422,0.019728587940335274,0.019728587940335274,0,0.5518171191215515,1,3,1,0.7156378626823425,90,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,6.0
6706,0.03859670087695122,0.03859670087695122,0,0.0,0,0,1,0.17756491899490354,90,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,0.0,1130.0,1250.0,1.0
6736,0.0,0.0,0,0.0,0,0,0,0.0,28,2.5286,1.15626,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
6395,0.012601735070347786,0.012601735070347786,0,0.0,0,0,1,0.5744693875312805,90,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,1.0
5734,0.019765494391322136,0.019765494391322136,0,0.0,0,0,1,0.029899287968873974,90,1.5519,1.1715,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,0.0
6030,0.4140438139438629,0.4140438139438629,0,0.0,0,0,1,0.0,90,1.28824,1.06134,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,1.0
6065,0.12723079323768616,0.12723079323768616,0,0.537449836730957,1,1,3,0.6690057516098022,90,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,5.0
6880,0.10779667645692824,0.10779667645692824,0,0.03652418777346611,0,2,2,0.3321482241153717,90,3.14372,1.05329,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
6724,0.0,0.0,0,0.0,0,0,0,0.0,25,2.5286,1.15626,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
92,0.7611688375473022,0.0,1,0.021867660805583,0,1,1,0.021867660805583,49,3.3017,0.8734350000000001,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1170.0,1290.0,6.0
5780,0.0,0.0,0,0.0,0,0,0,0.2552221715450287,90,2.3578799999999998,0.603212,48.917532226070755,48.91667732084171,4.0,0.0,0.0,1130.0,1250.0,0.0
6367,0.09383510053157806,0.09383510053157806,0,0.038197088986635215,0,1,1,0.7143906354904175,90,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,1.0
6047,0.08714009821414948,0.08714009821414948,0,0.0,0,0,1,0.0,11,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
6872,0.06402587890625,0.06402587890625,0,0.0,0,0,1,0.5053339004516602,77,1.5519,1.1715,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,2.0
6114,0.054204389452934265,0.054204389452934265,0,0.011961732991039751,0,1,1,0.21365493535995486,90,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,6.0
6308,0.0,0.0,0,0.09383510053157806,0,1,0,0.09383510053157806,76,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,1.0
6449,0.02049081213772297,0.02049081213772297,0,0.10307331383228302,0,3,1,0.2173992246389389,69,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,1.0
6851,0.0,0.0,0,0.01858014427125454,0,1,0,0.13805389404296875,90,1.87063,0.7993520000000001,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,2.0
5772,0.05379602685570717,0.05379602685570717,0,0.104402095079422,0,2,1,0.12287558615207672,68,3.14372,1.05329,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
5724,0.0,0.0,0,0.0,0,0,0,0.10579971224069597,90,0.7973439999999999,0.95045,48.917532226070755,48.91667732084171,1.0,0.0,2.0,1170.0,1290.0,2.0
6509,0.0,0.0,0,0.0,0,0,0,0.2630113661289215,5,0.408109,0.742598,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,1.0
5930,0.0,0.0,0,0.0,0,0,0,0.5661290287971497,90,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,2.0,1170.0,1290.0,1.0
5936,0.0,0.0,0,0.0,0,0,0,0.0,32,1.28824,1.06134,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,1.0
6267,0.0,0.0,0,0.0,0,0,0,0.10195893794298172,90,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,2.0,1130.0,1250.0,2.0
143,0.6609632968902588,0.6609632968902588,0,0.0,0,0,7,0.7474480271339417,90,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,0.0,1130.0,1250.0,2.0
5794,0.0,0.0,0,0.0,0,0,0,0.16686411201953888,90,0.7973439999999999,0.95045,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,2.0
6678,0.0,0.0,0,0.0,0,0,0,0.2166566401720047,90,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,0.0,1130.0,1250.0,1.0
186,0.14971168339252472,0.14971168339252472,1,0.10603856295347214,0,1,2,0.27420079708099365,89,0.822944,1.26793,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,8.0
5959,0.0,0.0,0,0.0,0,0,0,0.0,13,1.5519,1.1715,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1170.0,1290.0,1.0
6283,0.0,0.0,0,0.0,0,0,0,0.0724790096282959,90,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,0.0
6127,0.0,0.0,0,0.0,0,0,0,0.14912894368171692,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,1.0
221,1.324328064918518,0.563159167766571,1,0.0,0,0,5,0.563159167766571,90,0.705566,1.56529,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,8.0
6918,0.0,0.0,0,0.0,0,0,0,0.0,90,0.770706,1.09246,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
64,0.02332528680562973,0.02332528680562973,0,0.7584046721458435,0,1,1,1.2942423820495603,90,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
5955,0.0,0.0,0,0.0,0,0,0,0.0,90,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
909,0.0,0.0,0,0.0,0,0,0,0.030169952660799026,16,0.761142,1.66325,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
5704,0.0,0.0,0,0.0,0,0,0,0.0,90,2.3578799999999998,0.603212,48.917532226070755,48.91667732084171,4.0,0.0,3.0,1130.0,1250.0,1.0
3534,0.08715766668319702,0.08715766668319702,0,0.07498659938573837,0,1,2,0.1621442586183548,65,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,0.0,1130.0,1250.0,1.0
3557,0.0,0.0,0,0.0,0,0,0,0.13693882524967196,90,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
3570,0.11485638469457625,0.11485638469457625,0,0.0,0,0,2,0.1248469054698944,90,1.87063,0.7993520000000001,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,2.0
3584,0.07665280252695084,0.07665280252695084,0,0.0,0,0,2,0.1704878956079483,90,1.28385,0.978133,48.917532226070755,48.91667732084171,3.0,1.0,0.0,1170.0,1290.0,1.0
528,0.0,0.0,0,0.0,0,0,0,0.0,10,0.4235,2.46219,48.917532226070755,48.91667732084171,0.0,3.0,0.0,1170.0,1290.0,1.0
3598,0.5525689721107483,0.5525689721107483,0,0.0,0,0,2,0.5525689721107483,90,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,2.0
3605,0.015314947813749313,0.015314947813749313,0,0.0,0,0,1,0.11877088248729704,90,0.705566,1.56529,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,1.0
3620,0.0,0.0,0,0.0,0,0,0,0.20027640461921686,90,0.390629,0.595216,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
3629,0.0,0.0,0,0.0,0,0,0,1.0974143743515017,50,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,0.0,3.0,0.0,1130.0,1250.0,1.0
3684,0.0,0.0,0,0.0,0,0,0,0.6426138281822205,10,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,1.0
3692,0.0,0.0,0,0.051602493971586234,0,1,0,0.051602493971586234,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,2.0
3711,0.0,0.0,0,0.04761595278978348,0,1,0,0.07044626772403717,76,0.390629,0.595216,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
512,0.09090334177017212,0.09090334177017212,0,0.026111146435141563,0,1,1,0.0,16,0.761142,1.66325,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
3722,0.06248283013701439,0.06248283013701439,0,0.0,0,0,1,0.15256769955158234,64,1.4815,2.26022,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
3766,0.0,0.0,0,0.0,0,0,0,0.0,90,2.24159,0.559383,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1130.0,1250.0,2.0
3780,0.0,0.0,0,0.0,0,0,0,0.0552554726600647,90,1.40792,1.84443,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1170.0,1290.0,2.0
3806,0.009666053578257559,0.009666053578257559,1,0.0,0,0,1,0.0,11,1.7760200000000002,1.4999200000000001,48.917532226070755,48.91667732084171,0.0,3.0,0.0,1130.0,1250.0,5.0
499,0.11448585987091064,0.11448585987091064,0,0.5586037635803223,1,3,1,0.7817501425743103,90,0.4235,2.46219,48.917532226070755,48.91667732084171,0.0,3.0,0.0,1170.0,1290.0,6.0
3821,0.012982690706849098,0.012982690706849098,0,0.0,0,0,1,0.0,10,3.18765,0.9427260000000001,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,4.0
3836,0.0,0.0,0,0.0,0,0,0,1.3728079795837402,90,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
3842,0.0,0.0,0,0.0,0,0,0,0.6000608801841736,90,1.5161,1.21783,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
539,0.011398610658943651,0.011398610658943651,0,0.09510129690170288,0,3,1,0.22248439490795133,74,0.761142,1.66325,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,2.0
3506,0.6426138281822205,0.6426138281822205,0,0.0,0,0,1,0.6426138281822205,10,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,1.0
3488,0.0,0.0,0,0.04419983923435211,0,2,0,0.3885227143764496,90,0.945932,1.7477200000000002,48.917532226070755,48.91667732084171,0.0,2.0,0.0,1130.0,1250.0,8.0
3453,0.0,0.0,0,0.0,0,0,0,0.3103383779525757,90,1.7201099999999998,0.43968100000000004,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1170.0,1290.0,1.0
2931,0.0,0.0,0,0.0,0,0,0,0.0,90,3.3017,0.8734350000000001,48.917532226070755,48.91667732084171,6.0,1.0,0.0,1170.0,1290.0,-1.0
2958,0.0,0.0,0,0.20570805668830872,0,4,0,0.41117775440216064,90,0.822944,1.26793,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,3.0
607,0.0,0.0,0,0.0,0,0,0,0.6813952326774597,90,0.770706,1.09246,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,1.0
2969,0.0,0.0,0,0.08714009821414948,0,1,0,0.0,20,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
2981,0.0,0.0,0,0.0,0,0,0,0.0,5,1.87063,0.7993520000000001,48.917532226070755,48.91667732084171,1.0,0.0,0.0,1170.0,1290.0,1.0
3004,0.053926028311252594,0.053926028311252594,0,0.0,0,0,1,0.053926028311252594,77,3.18765,0.9427260000000001,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
3020,0.07836286723613739,0.07836286723613739,1,0.3462759852409363,1,1,1,1.8660619258880613,90,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,14.0
3027,0.01773761212825775,0.01773761212825775,0,0.1628320962190628,0,2,1,0.3263143301010132,90,1.5161,1.21783,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
3075,0.0,0.0,0,0.0,0,0,0,0.08068284392356873,90,0.770706,1.09246,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,1.0
3195,0.0,0.0,0,0.0,0,0,0,0.0,6,0.22689,0.9747549999999999,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1170.0,1290.0,1.0
3875,0.0,0.0,0,0.0,0,0,0,0.17500336468219754,90,0.761142,1.66325,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
3205,0.041471187025308616,0.041471187025308616,0,0.023106472566723824,0,1,1,0.5945685505867004,90,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
3232,0.0,0.0,0,0.0,0,0,0,0.0,90,3.3017,0.8734350000000001,48.917532226070755,48.91667732084171,6.0,1.0,0.0,1170.0,1290.0,-1.0
3256,0.03500958904623985,0.03500958904623985,0,0.0,0,0,1,0.4039043188095093,90,2.24159,0.559383,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1130.0,1250.0,1.0
3270,0.0,0.0,0,0.0,0,0,0,0.0,16,1.40792,1.84443,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,1.0
3304,0.12877455353736875,0.12877455353736875,0,0.0754876509308815,0,2,2,0.8435443043708801,85,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,2.0
3321,0.0,0.0,0,0.0,0,0,0,0.0,13,3.18765,0.9427260000000001,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,1.0
3338,0.0,0.0,0,0.0,0,0,0,0.05471281334757805,63,0.945932,1.7477200000000002,48.917532226070755,48.91667732084171,0.0,2.0,0.0,1130.0,1250.0,1.0
3353,0.10804520547389984,0.10804520547389984,0,0.0,0,0,3,0.10804520547389984,67,0.569446,2.3930000000000002,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,3.0
3373,0.01712093129754066,0.01712093129754066,0,0.019956812262535092,0,1,1,0.01712093129754066,90,2.3578799999999998,0.603212,48.917532226070755,48.91667732084171,4.0,0.0,0.0,1130.0,1250.0,2.0
557,0.1070173978805542,0.1070173978805542,0,0.07297822088003159,0,2,2,0.19691136479377747,87,0.945932,1.7477200000000002,48.917532226070755,48.91667732084171,0.0,2.0,0.0,1130.0,1250.0,3.0
3422,0.03506242111325264,0.03506242111325264,0,0.11891046911478045,0,2,1,0.2761595547199249,90,1.7201099999999998,0.43968100000000004,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1170.0,1290.0,1.0
580,0.0,0.0,0,0.058976873755455024,0,1,0,0.0,9,1.92997,0.6986859999999999,48.917532226070755,48.91667732084171,0.0,0.0,0.0,1130.0,1250.0,1.0
489,0.08068284392356873,0.08068284392356873,1,0.0,0,0,1,0.08068284392356873,90,0.770706,1.09246,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,10.0
3928,0.0,0.0,0,0.0,0,0,0,0.3501359522342682,90,2.24159,0.559383,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1130.0,1250.0,1.0
3962,0.03655883669853209,0.03655883669853209,0,0.024697158485651016,0,1,1,0.6397303938865662,90,0.569446,2.3930000000000002,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,5.0
4394,0.016409387812018394,0.016409387812018394,0,0.0,0,0,1,0.016409387812018394,90,1.97236,0.324457,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,2.0
4416,0.0,0.0,0,0.0,0,0,0,0.07103905826807022,90,1.28824,1.06134,48.917532226070755,48.91667732084171,2.0,1.0,0.0,1130.0,1250.0,1.0
4446,0.0,0.0,0,0.0,0,0,0,0.22780632972717285,90,2.28004,2.2770799999999998,48.917532226070755,48.91667732084171,5.0,2.0,0.0,1170.0,1290.0,0.0
4450,0.0,0.0,0,0.0,0,0,0,0.3912455439567566,90,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
4485,0.08481036871671678,0.08481036871671678,1,0.0,0,0,1,0.210543230175972,90,1.7760200000000002,1.4999200000000001,48.917532226070755,48.91667732084171,3.0,3.0,0.0,1130.0,1250.0,7.0
4499,0.012966251000761986,0.012966251000761986,0,0.07985001802444458,1,2,1,0.6003486514091492,90,0.705566,1.56529,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,6.0
380,0.0,0.0,0,0.022416960448026657,0,1,0,0.022416960448026657,90,3.3017,0.8734350000000001,48.917532226070755,48.91667732084171,6.0,1.0,0.0,1170.0,1290.0,2.0
4510,0.0,0.0,0,0.0900837853550911,0,1,0,0.20027640461921686,90,0.390629,0.595216,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,1.0
4536,0.0,0.0,0,0.0,0,0,0,0.1537565439939499,90,2.5286,1.15626,48.917532226070755,48.91667732084171,3.0,0.0,0.0,1130.0,1250.0,1.0
4381,0.0,0.0,0,0.0,0,0,0,0.2673133313655853,90,0.37252399999999997,1.7738599999999998,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1170.0,1290.0,3.0
4590,0.40909409523010254,0.40909409523010254,0,0.0,0,0,2,0.30984991788864136,90,0.761142,1.66325,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,0.0
4616,0.0,0.0,0,0.0,0,0,0,0.0,90,0.390629,0.595216,48.917532226070755,48.91667732084171,2.0,0.0,1.0,1130.0,1250.0,1.0
4636,0.0,0.0,0,0.0,0,0,0,0.619475245475769,55,0.569446,2.3930000000000002,48.917532226070755,48.91667732084171,0.0,1.0,0.0,1130.0,1250.0,1.0
4650,0.046391703188419335,0.046391703188419335,0,0.032474491745233536,0,1,2,1.804031610488892,90,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,2.0
4659,0.036611583083868034,0.036611583083868034,0,0.04364866390824318,0,1,1,0.09053761512041092,72,3.18765,0.9427260000000001,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1130.0,1250.0,2.0
4694,0.0,0.0,0,0.1318928450345993,0,4,0,0.5897606015205383,90,0.10458599999999998,2.58798,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
352,0.087928906083107,0.087928906083107,0,0.0,0,0,1,0.9585240483283995,75,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,2.0
4734,0.0,0.0,0,0.0,0,0,0,0.3501359522342682,90,2.24159,0.559383,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1130.0,1250.0,0.0
4600,0.0,0.0,0,0.0,0,0,0,0.45309102535247797,90,0.705566,1.56529,48.917532226070755,48.91667732084171,1.0,2.0,2.0,1170.0,1290.0,2.0
2903,0.0,0.0,0,0.0,0,0,0,0.4327167272567749,90,0.921801,2.09737,48.917532226070755,48.91667732084171,1.0,3.0,0.0,1130.0,1250.0,1.0
4364,0.0,0.0,0,0.0,0,0,0,0.210543230175972,90,1.7760200000000002,1.4999200000000001,48.917532226070755,48.91667732084171,3.0,3.0,0.0,1130.0,1250.0,2.0
4344,0.0,0.0,0,0.0,0,0,0,0.0,90,0.770706,1.09246,48.917532226070755,48.91667732084171,1.0,2.0,0.0,1170.0,1290.0,2.0
3977,0.0,0.0,0,0.0,0,0,0,0.3501359522342682,90,2.24159,0.559383,48.917532226070755,48.91667732084171,4.0,1.0,0.0,1130.0,1250.0,-1.0
3986,0.0,0.0,0,0.15645718574523926,0,2,0,0.023382803425192836,90,1.40792,1.84443,48.917532226070755,48.91667732084171,1.0,1.0,0.0,1170.0,1290.0,2.0
3992,1.2404149770736694,1.2404149770736694,0,0.07595016062259674,0,1,4,1.2439275979995728,73,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,2.0
471,0.1874448508024216,0.1874448508024216,0,0.0,0,0,2,0.1874448508024216,90,0.390629,0.595216,48.917532226070755,48.91667732084171,2.0,0.0,0.0,1130.0,1250.0,2.0
4013,0.0,0.0,0,0.0,0,0,0,0.0,27,0.945932,1.7477200000000002,48.917532226070755,48.91667732084171,0.0,2.0,0.0,1130.0,1250.0,1.0
4019,0.05712416768074036,0.05712416768074036,0,0.430365800857544,0,2,2,0.4698944687843323,90,2.43683,3.3009800000000005,48.917532226070755,48.91667732084171,2.0,2.0,0.0,1170.0,1290.0,1.0
